System_Time,LSL_Timestamp,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
17:22:22.669,37193.464414,2.0422843416412206e-09,-114.23453521728516,505.7939758300781,-303.0121154785156,-498.939208984375,-10.72790813446045,1433.723876953125,-113.23628234863281
17:22:22.669,37193.468414,1.1467342631021893e-09,-100.9462890625,399.90899658203125,-3.844776153564453,645.6566772460938,-33.546356201171875,1799.7457275390625,-107.73504638671875
17:22:22.669,37193.472414,-1.9287285102365104e-09,-100.39997863769531,413.0523986816406,202.2106475830078,1337.4453125,-149.32872009277344,1806.3544921875,-105.94796752929688
17:22:22.669,37193.476414000004,-1.443647840160267e-10,-6.936135768890381,505.49896240234375,722.96630859375,3043.316650390625,-304.68792724609375,2200.725830078125,-140.2968292236328
17:22:22.669,37193.480414000005,2.0422843416412206e-09,48.42621994018555,428.4757995605469,938.1898193359375,4105.52685546875,-302.14910888671875,2653.10498046875,-125.70117950439453
17:22:22.669,37193.4860124,1.1467342631021893e-09,68.10908508300781,328.9055480957031,1000.884765625,4773.1494140625,-280.0947570800781,2928.527099609375,-97.50035095214844
17:22:22.669,37193.4900124,-1.9287285102365104e-09,72.71077728271484,350.4061279296875,1000.1177978515625,5032.1806640625,-404.1203308105469,2815.64013671875,-89.39828491210938
17:22:22.669,37193.4940124,-1.443647840160267e-10,98.40923309326172,297.1898498535156,979.4976196289062,5207.4814453125,-435.6577453613281,2942.110595703125,-61.07799530029297
17:22:22.669,37193.4980124,2.0422843416412206e-09,99.8775634765625,87.63970184326172,925.2294921875,5067.67919921875,-331.3728332519531,2953.755126953125,-14.039901733398438
17:22:22.669,37193.5020124,1.1467342631021893e-09,100.40240478515625,3.974454402923584,912.0986938476562,4985.4638671875,-297.4441833496094,2922.774658203125,16.070409774780273
17:22:22.669,37193.5060124,-1.9287285102365104e-09,105.58440399169922,78.28411102294922,911.6409301757812,4820.2763671875,-438.63690185546875,2552.514892578125,6.814135551452637
17:22:22.669,37193.5100124,2.0422843416412206e-09,82.16747283935547,-178.4648895263672,707.6806030273438,4111.2041015625,-232.6541748046875,1815.2078857421875,63.55702590942383
17:22:22.669,37193.5140124,1.1467342631021893e-09,73.27232360839844,-245.99111938476562,580.10400390625,3701.720947265625,-193.68197631835938,1220.790283203125,77.56069946289062
17:22:22.670,37193.5180124,-1.9287285102365104e-09,81.33161163330078,-270.0243835449219,520.891845703125,3414.6103515625,-212.38572692871094,826.8640747070312,60.421024322509766
17:22:22.670,37193.522012400004,-1.443647840160267e-10,66.54682159423828,-309.22332763671875,338.9209289550781,2706.306884765625,-68.98790740966797,89.27642059326172,92.47108459472656
17:22:22.670,37193.512838,2.0422843416412206e-09,46.05434799194336,-406.0224914550781,138.83621215820312,1980.74658203125,34.64844512939453,-455.8915100097656,124.54029846191406
17:22:22.670,37193.516838,1.1467342631021893e-09,33.84468078613281,-484.7586364746094,11.51347541809082,1428.4532470703125,18.493661880493164,-898.9884033203125,129.67506408691406
17:22:22.670,37193.520838000004,-1.9287285102365104e-09,36.62915802001953,-576.8021850585938,-38.73773193359375,1063.655517578125,10.876354217529297,-1042.8494873046875,116.2237777709961
17:22:22.670,37193.524838000005,-1.443647840160267e-10,27.77238655090332,-655.228759765625,-183.22930908203125,385.5137939453125,153.72842407226562,-1112.7249755859375,128.91778564453125
17:22:22.670,37193.528838000006,2.0422843416412206e-09,22.009458541870117,-693.794921875,-293.30224609375,-158.77523803710938,175.37179565429688,-1224.2725830078125,123.29788208007812
17:22:22.670,37193.53283800001,1.1467342631021893e-09,27.548965454101562,-666.6611328125,-302.9613342285156,-543.56787109375,115.752197265625,-1330.2353515625,91.67123413085938
17:22:22.670,37193.53683800001,-1.9287285102365104e-09,38.358036041259766,-684.945556640625,-283.09295654296875,-779.0086669921875,118.24787139892578,-1250.8743896484375,64.48381042480469
17:22:22.670,37193.54083800001,-1.443647840160267e-10,22.147851943969727,-729.7421875,-433.8287353515625,-1198.7333984375,150.53607177734375,-1315.45849609375,69.49126434326172
17:22:22.670,37193.54483800001,2.0422843416412206e-09,18.938730239868164,-640.7596435546875,-530.6694946289062,-1517.820068359375,122.29834747314453,-1588.2200927734375,58.994232177734375
17:22:22.670,37193.54883800001,1.1467342631021893e-09,20.94841766357422,-495.80352783203125,-577.44970703125,-1755.137451171875,76.69352722167969,-1812.517333984375,33.71747589111328
17:22:22.670,37193.5535144,-1.9287285102365104e-09,25.16986083984375,-453.7632141113281,-586.5794677734375,-1896.6942138671875,149.09722900390625,-1768.5223388671875,24.103248596191406
17:22:22.670,37193.5575144,-1.443647840160267e-10,23.423080444335938,-402.92474365234375,-587.8258666992188,-2095.15380859375,177.6008758544922,-1984.0869140625,24.21177864074707
17:22:22.670,37193.561514400004,2.0422843416412206e-09,23.27463150024414,-112.66993713378906,-538.4166870117188,-2184.813232421875,65.78096008300781,-2309.008544921875,-2.2336196899414062
17:22:22.670,37193.565514400005,1.1467342631021893e-09,23.680307388305664,109.45172119140625,-492.20330810546875,-2244.266845703125,-22.028621673583984,-2478.9990234375,-28.19718360900879
17:22:22.670,37193.569514400006,-1.9287285102365104e-09,18.40304183959961,170.38272094726562,-462.0938720703125,-2263.53857421875,47.8546028137207,-2348.581298828125,-27.71306037902832
17:22:22.670,37193.57351440001,-1.443647840160267e-10,10.980308532714844,425.9300537109375,-382.1938781738281,-2256.053466796875,-43.091552734375,-2599.3486328125,-55.110740661621094
17:22:22.670,37193.57751440001,2.0422843416412206e-09,28.02573585510254,448.5568542480469,-331.7520446777344,-2135.041259765625,-159.3917236328125,-2805.502685546875,-105.65238952636719
17:22:22.670,37193.58151440001,1.1467342631021893e-09,46.41315460205078,315.4410095214844,-292.76617431640625,-2070.03076171875,-219.25657653808594,-2943.066650390625,-141.32106018066406
17:22:22.670,37193.58551440001,-1.9287285102365104e-09,52.75536346435547,61.63039779663086,-291.2569580078125,-1983.143798828125,-87.06949615478516,-2704.708984375,-135.96524047851562
17:22:22.670,37193.58951440001,-1.443647840160267e-10,64.62969207763672,-55.556396484375,-303.35931396484375,-1676.3812255859375,-58.38727569580078,-2316.314697265625,-170.0986328125
17:22:22.670,37193.580216199996,2.0422843416412206e-09,58.80903244018555,-27.66594123840332,-303.2955322265625,-1405.809814453125,-138.07357788085938,-1947.6488037109375,-202.80584716796875
17:22:22.670,37193.5842162,1.1467342631021893e-09,49.0029182434082,-0.7410302758216858,-287.1116027832031,-1206.785400390625,-177.1981658935547,-1571.9215087890625,-223.77175903320312
17:22:22.670,37193.5882162,-1.9287285102365104e-09,30.43107795715332,-95.05127716064453,-302.2438659667969,-1060.657470703125,-31.29771614074707,-1031.57080078125,-194.98228454589844
17:22:22.670,37193.5922162,-1.443647840160267e-10,5.922057628631592,-93.19556427001953,-327.82061767578125,-897.0018310546875,-22.51129150390625,-538.1487426757812,-172.19345092773438
17:22:22.670,37193.5962162,2.0422843416412206e-09,-7.123989582061768,4.231388092041016,-297.9481506347656,-820.5713500976562,-100.88113403320312,-218.44956970214844,-167.27171325683594
17:22:22.670,37193.6002162,1.1467342631021893e-09,-10.852195739746094,61.86288070678711,-248.05755615234375,-748.6165161132812,-94.02462768554688,95.66209411621094,-165.70449829101562
